"행정구역별","항목","단위","2008.01 월","2008.02 월","2008.03 월","2008.04 월","2008.05 월","2008.06 월","2008.07 월","2008.08 월","2008.09 월","2008.10 월","2008.11 월","2008.12 월","2009.01 월","2009.02 월","2009.03 월","2009.04 월","2009.05 월","2009.06 월","2009.07 월","2009.08 월","2009.09 월","2009.10 월","2009.11 월","2009.12 월","2010.01 월","2010.02 월","2010.03 월","2010.04 월","2010.05 월","2010.06 월","2010.07 월","2010.08 월","2010.09 월","2010.10 월","2010.11 월","2010.12 월","2011.01 월","2011.02 월","2011.03 월","2011.04 월","2011.05 월","2011.06 월","2011.07 월","2011.08 월","2011.09 월","2011.10 월","2011.11 월","2011.12 월","2012.01 월","2012.02 월","2012.03 월","2012.04 월","2012.05 월","2012.06 월","2012.07 월","2012.08 월","2012.09 월","2012.10 월","2012.11 월","2012.12 월","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월",
"부산광역시","아파트전세가격지수","","52.85697205","53.016824","53.39587756","53.74380906","53.83305156","53.98833189","54.10524036","54.23266686","54.52004774","54.78629685","54.92938849","54.9859062","54.98802218","55.10357317","55.26307831","55.40873769","55.68455785","55.79407728","55.94425621","56.12129536","56.88819801","57.33779417","58.06193742","58.55277381","58.87000204","59.69696598","60.61899557","61.56609886","62.50058201","63.08934113","63.85441902","64.53481484","65.17315794","66.22828844","67.76018708","69.11391346","70.41618296","71.91900174","73.72621307","76.53441273","77.14052785","78.0792891","78.85992738","79.72040798","80.61607592","81.33455936","82.45831395","82.69236183","82.66226643","82.41071577","82.49217714","82.49344278","82.50158887","82.36894785","82.19540834","81.91841258","81.87165925","81.96193651","82.05220615","82.08657395","82.09720002","82.25971502","82.41800745","82.58267771","82.63554915","82.67443648","82.63609","82.69080287","82.85510907","83.09669194","83.30982864","83.44833328","83.63726231","83.91382757","84.16723892","84.35140738","84.49215807","84.6382962","84.74180031","84.85801789","84.98785092","85.20334716","85.41310394","85.59793644","85.75858437","85.92245717","86.30414613","86.76937717","87.0614851","87.41610542","87.66840237","87.85993381","88.13141793","88.57775029","89.1187083","89.63150533","89.92072676","90.25889459","90.43095788","90.69217013","90.91791045","91.18517702","91.43941058","91.79285493","92.13767455","92.64449158","93.20518216","93.53122032","93.71889043","93.85045521","93.95635104","94.13344751","94.33070591","94.48469842","94.52529763","94.51237237","94.50704212","94.46141421","94.42505079","94.38755756","94.23941395","94.09213435","93.92167992","93.69682958","93.35696714","93.03846483","92.74978844","92.33259593","92.14511656","92.02861993","91.88102637","91.68113278","91.50692306","91.33808028","91.1457273","90.83310617","90.5740986","90.30509541","89.93820859","89.67474879","89.41544049","89.29033977","89.23876641","89.47248165","89.64633002","89.73618644","89.72530261","89.6729855","89.63980965","89.65719319","89.78937669","90.01645821","90.36388253","90.87566766","91.93916245","94.2246933","95.7388386","96.82094238","97.51566753","98.04054693","98.77202869","100","100.6380873","101.2080836","101.7126223","102.5106319","103.0108414","103.3117209","103.4508406","103.5254497","103.6022246","103.6220316","103.6199792","103.5960748","103.4856168","103.1073635","102.3850467","101.1988112","99.13462026","96.25935141",
"중구","아파트전세가격지수","","66.18661296","65.07600073","65.6793818","66.61668805","66.68799451","66.71841229","67.2267038","67.44727064","67.39904688","67.74006971","67.72345018","67.80522412","67.80110917","67.80110917","67.80110917","67.86942776","69.13545096","69.79198403","69.77831105","69.89321949","70.27853533","70.64475347","70.79896986","70.92995783","70.98703655","71.17700608","71.33541129","72.01139018","72.49615832","73.34549424","73.426466","73.475562","73.475562","73.62784247","74.75579243","75.19215364","75.323824","75.70245231","76.83232079","85.43858988","85.13350399","85.71403287","86.01305413","86.57722817","86.722829","86.97864995","87.77468224","88.01770896","88.01770896","88.03885457","88.07909","88.14793567","88.03357237","87.90061575","87.90061575","87.90609073","88.69990219","89.41265974","89.73311209","90.2638318","90.19690497","90.22986642","90.28457697","90.47511211","90.62051801","90.64711371","90.60053819","90.55954046","90.63132356","90.75178425","90.80015518","90.97646773","91.02266279","91.17359798","91.54775691","91.76914698","91.85840382","91.91871882","92.01345754","92.27068923","92.55902986","92.78949244","92.97946466","93.26374751","93.38970141","93.6803503","93.95494791","94.48306167","94.88241239","95.17063804","95.36553855","95.57579698","96.05182234","96.41482148","96.58221338","96.65248864","96.98452102","97.13283293","97.180084","97.38398677","97.54966227","97.94667723","98.2661692","98.42680711","98.61104142","98.96890874","99.55056646","99.82746854","99.97057408","100.1269313","100.3577919","100.794436","101.1767177","101.6237953","101.8645281","102.1632826","102.2107081","102.2107081","102.1904324","102.1904324","102.1312402","102.0712792","101.9181659","101.7613497","101.4878465","101.2298233","101.0731396","100.8169278","100.6425371","100.4536621","100.294174","100.1073475","99.99659603","99.84956589","99.65519881","99.3843923","99.25462122","99.2271458","99.1985376","98.99389545","98.99389545","98.99389545","98.99389545","98.99389545","98.93121644","99.24414163","99.24414163","99.09686879","99.09686879","99.09686879","99.09686879","99.09686879","99.09686879","99.09686879","99.09686879","99.20172604","99.26413699","99.42917737","99.42917737","99.46505318","99.5888452","100","100.0382123","100.3811747","100.7676319","101.1571342","101.5320087","101.8119582","101.8357768","101.8357768","101.9491127","102.0925177","102.1046477","102.1046477","102.0920604","102.0666502","101.8425077","101.4210243","100.868725","100.3896533",
"서구","아파트전세가격지수","","66.72497406","66.72497406","66.7570225","66.73573877","66.75669063","66.75669063","66.80518222","66.80518222","67.48014527","67.58558576","67.71427341","67.98879036","67.98879036","68.01521304","68.09265472","68.2798352","68.2798352","68.31227158","68.46469453","68.51225193","68.67269683","69.10151366","69.31688534","69.5053384","69.54061249","70.10472183","70.66088152","71.06465125","71.42997915","73.00209543","73.31091694","73.82884848","73.99238078","74.22718044","75.76709997","76.44696086","77.14390956","77.90778609","80.53327533","82.68830952","83.5894289","84.30848134","85.28111693","86.55109785","87.88112899","88.54147902","90.06505934","90.18250111","90.18250111","90.18250111","90.21636067","90.28522517","90.69499405","90.60185774","90.61062304","90.43860529","90.53570181","90.59918397","90.67395762","90.77882369","90.77882369","90.80170222","90.82542579","91.02845727","91.10066474","91.10066474","91.08601655","91.10303592","91.2455622","91.22147096","91.320235","91.36693476","91.40828145","91.50138062","91.57459146","91.60431128","91.67985956","91.73259374","91.73259374","91.73259374","92.08266742","92.17174442","92.24713314","92.27622759","92.36896542","92.48685317","92.70663945","92.92856697","93.16098637","93.57997153","93.87847159","94.25889368","94.57461542","95.17173282","95.70778039","96.04884679","96.53110268","96.84686461","96.91777014","97.06828467","97.16105342","97.53508666","97.77315243","97.82870425","97.92955019","98.16511818","98.32416394","98.56381307","98.66969488","98.80607294","98.96640651","99.12073123","99.50258899","99.81499871","100.1486209","100.513773","100.6456329","100.6654698","100.680111","100.680111","100.709714","100.702617","100.6887049","100.3242566","100.0861923","99.89870526","99.71320098","99.47736049","99.40376028","99.19926521","98.98606347","98.74951012","98.51479457","98.39233968","98.1775208","97.89468456","97.64400833","97.34336127","97.14320598","96.84320856","96.68590928","96.56923768","96.49036736","96.47903486","96.50489025","96.48287084","96.4217292","96.32299086","96.2078224","96.13520023","96.3586072","96.3586072","96.32852209","96.53104927","96.94103307","97.71640172","98.65797807","99.22000904","99.43825238","99.68940806","99.9501045","100","100.2620673","100.5041137","100.6748748","100.939239","101.1366154","101.3329686","101.526768","101.5955568","101.5276164","101.6561776","101.675823","101.754779","101.6714075","101.4032098","100.8607686","100.2913847","99.37168583","98.05816356",
"동구","아파트전세가격지수","","70.71789042","70.58201574","70.86711157","71.5188083","71.40411653","71.12457951","71.10701086","71.12652199","71.1647134","71.34090751","71.34090751","71.34090751","71.34090751","71.38157239","71.64732865","71.64732865","71.97122684","72.05943201","72.05943201","72.0596544","72.09984189","72.19311061","72.26542979","72.29717537","72.43455732","72.58644008","72.72814361","74.20228853","74.46240501","74.75407928","74.82334252","74.82334252","74.82334252","75.0832236","76.11215539","77.72753212","78.14340463","78.97006633","80.19175635","82.73677188","82.34390456","83.77451812","85.16261558","86.79865368","87.91984491","88.22752592","88.40633379","88.42828018","88.84976165","88.84976165","88.96335272","89.25287215","89.89804666","89.51256927","89.29410471","89.00254497","88.93378463","89.37544338","89.57476677","89.75887419","89.7835108","90.01183171","90.22387371","90.83788642","91.13825196","91.30897734","91.4061436","91.49106591","91.48670002","91.59327165","91.84493834","91.87312913","91.88055455","91.95184214","91.99061065","92.04600361","92.23143122","92.3189704","92.38330557","92.52672796","92.54784104","93.06265645","93.15287043","93.49880367","93.7388223","93.95746175","94.20348871","94.78609084","95.14020264","95.66791593","95.8357652","95.98439478","96.14093513","96.51457385","97.19091386","97.59449839","97.77440228","97.99867992","98.03768868","98.34118178","98.44732373","98.56908138","98.70909478","98.84417992","99.35425158","99.77170614","100.4398856","100.8486866","101.0235678","101.2317039","101.403605","101.7304952","102.229453","102.653687","102.6781774","102.7736697","102.7732417","102.8153088","102.8153088","102.8153088","102.7551387","102.6876025","102.5280222","102.3495286","102.1864707","102.0677497","101.810219","101.4191329","101.1421875","100.9579448","100.7488903","100.504562","100.2022777","99.77716568","99.43589817","99.50025739","99.52328435","99.27044401","99.01334676","98.67284169","98.39995407","98.10814582","97.95604219","97.95604219","97.87622098","97.72653267","97.58655419","97.37325143","97.2686651","97.15665716","97.12369109","97.14225899","97.14240923","97.23757222","97.75954753","98.40304807","99.03322956","99.38062487","99.47178466","99.54848067","99.66290647","100","100.2429836","100.6658562","101.230614","101.6017938","101.6935057","101.7826937","102.0540736","102.10611","102.1773754","102.1700176","102.1065729","102.077255","102.0122958","101.7410542","101.2127654","100.5589844","99.63228865","98.34502382",
"영도구","아파트전세가격지수","","62.58597834","62.68205534","63.31396788","63.46606091","63.73197643","64.15541911","64.39799591","65.08078496","65.63793015","65.66542831","65.72750494","65.95781704","65.97690074","66.15159874","66.20884097","67.40222212","67.68420354","67.68420354","67.80140042","68.10853735","68.07376807","69.13987089","70.4612617","72.61474314","72.73658934","72.8996965","73.92116795","74.51518805","75.42730187","75.80234832","76.50550275","76.68339974","76.99400852","78.0976916","78.71024101","79.68132241","80.39115708","81.15618539","82.98508051","85.45018421","86.63571695","87.66686461","88.65540444","89.57715313","90.1350211","90.94869478","91.77010273","92.11842049","92.12946544","92.12946544","92.12946544","92.76643724","92.83770263","92.88939637","92.88939637","92.88939637","92.88939637","92.88939637","92.88939637","92.90530563","92.90530563","93.04173272","93.06632104","93.25389427","93.53255589","93.59189999","93.7516726","93.84051027","93.97237523","94.03696144","94.1633851","94.2277871","94.24010404","94.44075427","94.58390566","94.88110395","94.94518361","95.00000989","95.03112984","95.09613536","95.13761717","95.51527005","95.77621522","95.85992164","96.03534532","96.24448029","96.68319829","96.87967634","97.32501118","97.59938329","97.80591971","98.01047436","98.1175802","98.37211108","98.49076791","98.5730987","98.64057268","98.86533779","99.02863539","99.23463441","99.43273085","99.52101532","99.63197309","99.70054063","99.80537211","99.98488604","100.2366995","100.3565364","100.4839173","100.6308356","100.7166267","101.1427437","101.4582227","101.9094277","102.1242415","102.3799078","102.3671575","102.3543426","102.3085625","102.1191485","102.0754754","102.0431105","101.9754317","101.7751741","101.4999031","101.1837205","100.914839","100.7888768","100.6598874","100.5368973","100.4969985","100.4144772","100.2942451","100.2718057","100.1125505","99.74979732","99.5843658","99.47054796","99.40394465","99.37892748","99.26835867","99.24130256","99.19075302","99.19075302","99.25445865","99.25015527","99.25015527","99.21722982","99.20442897","99.23519502","99.23544426","99.23544426","99.23544426","99.27879929","99.45203453","99.56010241","99.58837498","99.73055237","99.79320763","99.82447945","99.82447945","100","100.0496082","100.1511027","100.1579836","100.5027878","100.8745541","101.244175","101.3034752","101.4341441","101.5883695","101.6717646","101.7486508","101.7845474","101.7913062","101.6862687","101.4698536","101.0796051","100.1295175","99.16136884",
"부산진구","아파트전세가격지수","","49.04762095","49.04762095","49.294377","49.3790755","49.42349234","49.55032916","49.6780783","49.69482751","49.9259851","50.21256266","50.24629141","50.31428035","50.40799437","50.43477123","50.61705126","50.69372071","50.86753177","50.95620327","51.11623858","51.11177717","52.0066111","52.23935223","52.71085497","53.02535085","53.12594684","54.16221545","55.14879358","56.07720479","57.06707335","57.66152485","58.99385366","59.46352701","60.56611322","61.66065593","63.41896571","64.28871122","65.25486707","66.72419093","68.7258778","70.78717171","72.21999391","73.02991219","73.87057934","75.11964081","75.84372937","76.15069273","78.08982853","78.24655224","78.22806706","78.18608417","78.38262994","78.50334208","78.45091498","78.28562701","78.15957475","78.09955093","78.41514032","78.64637967","78.81391944","78.74870038","78.82060874","78.92134235","79.19956989","79.3180722","79.31028365","79.31321854","79.27326738","79.29756472","79.5790653","79.81690201","80.23593576","80.39770351","80.88578072","81.29603958","81.78898821","82.04011311","82.20380732","82.28572594","82.38873677","82.62605842","82.78937297","83.07463685","83.48125986","83.52128106","83.85975363","84.02472784","84.68186511","85.09628619","85.45556557","85.84588374","85.85424679","86.1207101","86.40545251","87.1561204","87.61946491","88.630381","89.10863103","89.54240768","89.75590143","90.33452104","90.71670279","91.23067973","91.56461245","92.06463254","92.37655655","92.88079196","93.35108421","93.78512397","93.9678046","94.12674219","94.24309939","94.45542549","94.70294176","94.84748392","94.80573191","94.86669784","94.93614498","94.83595434","94.73579274","94.73579274","94.4662314","94.41847258","94.28619597","94.17083271","93.82157635","93.66250888","93.42692694","93.23837677","93.10002944","92.87485672","92.80313821","92.64094922","92.49282666","92.3656707","92.15901213","91.87860642","91.60673313","91.39107423","91.06336826","90.87261894","90.63023949","90.55353392","90.54657922","90.49852301","90.89412581","91.00019446","91.00019446","90.98301667","90.96662889","90.98833065","91.02368795","91.01415464","91.19327763","91.67287288","92.53939541","95.25749365","96.66768847","97.64672382","98.14862468","98.60869537","99.07946063","100","100.6016586","101.5045024","102.0299883","102.4717809","102.7215308","102.8929729","102.9922388","103.1709546","103.3359375","103.0041015","103.0736605","103.0735573","102.9048622","102.2553985","100.9893","98.94712202","96.09894743","93.375966",
"동래구","아파트전세가격지수","","54.91862123","55.30125215","55.75216128","56.13379729","56.2772715","56.33825644","56.46050622","56.57715838","57.06011112","57.53476169","58.0613188","58.30596856","58.32011469","58.42593127","58.87936455","59.2879473","59.49767028","59.58792668","59.89831737","60.39982555","61.16835298","61.65129132","62.39160819","62.55431242","62.58205036","62.79913662","63.48032199","64.15754622","64.68362302","65.00484619","66.01975315","66.32537972","66.99291194","67.66948672","68.99283813","71.01168424","72.34370132","73.78813768","75.95541515","77.72812615","78.14743318","78.96938126","79.78113309","80.41747208","81.495476","82.46818471","84.2373531","84.48380146","85.17359385","85.17359385","85.38176741","85.64593292","85.82063566","85.70178018","85.70178018","85.54577269","85.45262752","85.49014901","85.64448287","86.10111733","86.60265561","86.79789652","86.83327784","87.12309871","87.19200422","87.25477464","87.24770519","87.38052806","87.52468963","87.68278834","87.74236484","87.81542242","87.92215944","88.10004966","88.24789839","88.42272372","88.50137711","88.58752255","88.64108122","88.69044754","88.72636135","88.91961729","89.01050949","89.10143086","89.2153313","89.40405853","89.70956273","89.97390132","90.08886763","90.41513151","90.61151235","90.6980502","90.98043708","91.4856571","92.31635422","93.19475932","93.61858005","93.90804025","94.26493081","94.80639195","95.14821259","95.56174359","96.00306219","96.58786241","97.25285994","97.83497178","98.50343999","98.90884919","99.07232994","99.21982443","99.25464148","99.31161472","99.4192228","99.52078827","99.59498632","99.75852419","99.80887991","99.67897916","99.62098099","99.61173691","99.45887074","99.27013444","99.16596798","98.94672231","98.46710078","98.06516421","97.93090123","96.98753131","96.35087441","96.05703522","95.63794289","95.26510156","94.94318577","94.48271889","93.89225435","92.75914792","92.37787661","91.8761039","90.75237121","90.49767959","90.03315473","89.51363962","89.5156042","90.2247799","90.28423106","90.32641761","90.42368539","90.48682046","90.35896962","90.5067069","90.72878734","91.00380959","91.43432291","92.0507242","93.38234835","95.78451756","96.82599515","97.6385492","98.39751939","99.02766943","99.35888134","100","100.3582993","100.6774782","100.8536914","100.9412702","101.1271508","101.3338283","101.3827704","101.4034739","101.4226307","101.4129712","101.2678974","101.1871828","100.9743187","100.383693","99.39360416","98.13409063","95.99129884","93.13743548",
"남구","아파트전세가격지수","","51.00507964","51.33197818","51.79326582","52.07056485","52.29808245","52.24776461","52.2777551","52.27973688","52.43590771","52.48359722","52.56321978","52.41735072","52.3930701","52.53594483","52.59806013","52.61010906","52.73388791","52.82327392","52.86225999","53.0457975","53.39151374","53.83327603","54.37171028","54.71856849","54.80144262","55.76393973","56.59709558","57.40866092","58.44126044","58.70975612","59.54213836","60.02087925","60.47328934","61.48492033","63.016402","63.75169228","64.99852915","66.78371135","69.15198003","73.17163182","73.06928357","74.43234947","75.20092384","76.36050304","77.15195532","78.00912188","78.99199869","79.23094386","79.49126702","79.66806717","79.82729692","79.93252605","79.93252605","79.87700818","79.77125438","79.70947002","79.70305602","79.73710705","79.77889449","79.73343556","79.53234023","79.48043497","79.49938996","79.28578988","79.09434028","78.84119986","78.53282562","78.47508392","78.46631676","78.61129015","78.53481557","78.49125807","78.59062783","78.58695567","78.77416028","79.22312071","79.51708017","80.10830424","80.44395592","80.61043323","80.75181388","80.85839736","81.05422182","81.50735953","81.80018593","82.20526639","82.5152358","82.88813446","83.09517125","83.63677721","83.6895807","83.92165066","84.1806963","84.53201065","84.80650369","85.30560125","85.40221013","85.4622878","85.53434396","85.6656736","85.74567697","85.91927351","86.12489388","86.41926202","86.83980948","87.49714232","88.43096075","88.98695486","89.24442731","89.36137565","89.52774992","89.76474598","90.25619163","90.64134309","90.72082729","90.82964336","90.81205519","90.79598964","90.72531033","90.68371972","90.54941872","90.28953608","89.98030119","89.7127073","89.40065096","88.94191676","88.46107536","88.03193777","87.78444835","87.42858504","87.14553366","86.80564123","86.62903781","86.494136","86.49209496","86.46467858","86.39970008","86.31041754","85.98196078","85.79754229","85.6426707","85.50902888","85.40213488","85.90589207","86.57166299","86.94753569","86.95652445","86.85258808","86.86916825","87.0817317","87.51642247","87.83605535","88.37293098","89.4410404","90.93495431","93.76882978","95.93576726","97.67081003","98.27649075","98.52670289","99.00956277","100","100.5458909","100.8441481","101.1236002","101.4479411","101.5899569","101.7533469","101.8881592","102.0250066","102.1964856","102.3065633","102.3599461","102.279757","102.2075167","101.9497607","100.917108","99.56738458","97.96279592","95.85699538",
"북구","아파트전세가격지수","","52.03183104","52.21272413","52.57986721","53.08004118","53.19379217","53.36276234","53.53513652","53.59619603","54.07314992","54.40921386","54.60670378","54.60624753","54.47380175","54.72471713","54.71580435","54.75699133","55.12366524","55.44337551","55.55812133","55.7986795","56.83600201","57.40192107","58.81826456","59.50180554","60.06054726","61.00170306","61.79078578","63.09715483","64.73408041","65.88365781","67.04468649","67.71051278","68.68241195","70.00103213","71.73466452","73.67864224","75.29226612","77.18728682","78.7496175","82.16948085","82.87910399","83.68367577","83.90772559","84.22421414","85.28266403","86.39234441","87.06924539","87.30317788","87.35282383","87.08618299","86.5776137","86.29977414","85.7557525","85.51280675","84.953984","84.0483147","83.51253261","83.35509416","83.52170197","83.08247858","83.0399455","83.96736062","84.79493558","85.62073737","85.97384036","86.45514125","86.75448959","87.60542341","88.16434194","88.8317101","89.5651874","90.05859672","90.34468985","90.67052624","91.31001524","91.30019065","91.3639685","91.3327482","91.43284553","91.50226979","91.62498527","91.81172387","91.75625169","91.74931671","91.7614766","91.93426015","92.18210536","92.3940645","92.4752321","92.61369671","92.70045837","92.82939555","93.14045985","93.28583292","93.46016533","93.56523983","93.58165961","93.68863904","93.77362625","93.84231649","93.96665267","94.04710204","94.33724601","94.54527747","94.69297429","95.06707848","95.43630304","95.82755354","96.03059581","96.25555364","96.55306569","96.86044724","97.04783223","97.2619117","97.27513487","97.15213492","96.98102684","96.93326978","96.82950733","96.78467546","96.66261804","96.60449584","96.47152343","96.30641984","96.01912828","95.8151642","95.38198182","94.71643788","94.54383038","94.62634267","94.46363286","94.38102689","94.21770124","94.08517802","93.6934314","93.30353356","92.95823145","92.69763064","92.46510252","92.33079723","92.24625826","92.01926768","91.82534917","91.71751932","91.54514976","91.50582507","91.51895554","91.48172379","91.46983774","91.56190882","91.7007946","91.86084083","92.11655818","92.40948128","92.85782311","94.65742773","96.09144102","97.2075415","97.83546617","98.47155902","98.99087439","100","100.4145161","100.8497937","101.4516012","102.0266158","102.5747406","102.6621101","102.6794351","102.6827469","102.765349","102.8446376","102.9133798","102.9331835","102.8985472","102.6122381","102.0289794","101.5218157","99.5632465","96.76529834",
"해운대구","아파트전세가격지수","","45.21437715","45.60690472","46.48329397","47.22112828","47.37488269","47.38813748","47.40035702","47.53406898","47.69383908","47.92828963","48.00141863","48.02575046","47.98410414","47.92075647","47.98738731","47.99785789","48.11969513","48.16543661","48.21126787","48.40145392","49.14930619","49.58128668","50.37216585","50.84620566","51.65552825","53.03676846","54.07014592","54.95661426","56.16225495","56.93865392","57.48006617","58.71882533","59.23048793","60.39519701","62.25958182","63.60538783","64.91002407","66.16867181","68.03568776","69.62721024","69.98651817","70.79582793","71.3160026","72.31389517","73.61593981","74.21021223","74.97767367","75.20940547","75.23636298","74.03393771","73.80469015","73.712293","73.7496024","73.8360292","73.72884394","73.52021014","73.63538585","74.03834921","74.38838149","75.04116762","75.13213407","75.17888305","75.0232631","74.82890783","74.82890783","74.92228994","74.94358458","74.87785617","75.07405298","75.29316813","75.41799294","75.61685051","76.10817031","76.75306683","77.01900611","77.48194289","77.80459731","78.102494","78.23436748","78.4718969","78.71736635","78.9802652","79.45759559","79.77638499","80.02546979","80.25407493","80.75829399","81.57999994","82.18974472","82.64448887","83.27914133","83.5346923","83.90886073","84.69519273","85.52536144","86.21765068","86.81460518","87.55992082","87.73733003","87.9646707","88.3192976","88.69365102","88.9560865","89.53016014","90.15495789","90.85136008","91.26046554","91.39216445","91.44644714","91.46240792","91.47717652","91.50283203","91.50440628","91.50558902","91.50367476","91.40956245","91.36592868","91.26940893","91.16171116","91.06738606","90.81945284","90.51976574","90.14934912","89.77816493","88.99363419","88.28755505","88.00416334","87.72710481","87.498614","87.36795818","87.04197118","86.53495834","86.25978675","86.08575728","85.94560023","85.87009502","85.50780634","85.09293484","84.75564357","84.19990437","83.84295588","83.82333361","83.79834142","84.58407059","85.05807325","85.27102124","85.14008283","85.00622729","84.99314201","84.73412034","84.86281153","85.40471728","86.28667913","87.0571396","89.3270282","92.1542482","94.2222342","95.57213488","96.68858533","97.25809069","98.61105866","100","101.1033647","102.0116215","102.6885556","104.1556546","105.1798583","105.873453","106.1085536","106.1057892","106.0658144","106.0324641","105.9889641","105.8673734","105.7165963","105.2122388","104.2919296","102.33506","99.64164679","95.39082177",
"사하구","아파트전세가격지수","","56.86106877","56.79219129","56.80439856","56.84291549","56.70220044","56.84924813","57.05668138","57.18543077","57.44649153","58.04212885","58.26355516","58.26790824","58.18610719","58.42544149","58.55353785","58.79837376","59.42903206","59.42480006","59.55723018","59.68462829","60.56557233","61.27109391","62.22938025","62.79314627","62.8095659","63.66298785","65.33043358","66.75690448","67.53530753","67.65254188","68.40766487","69.34884016","69.7978286","70.80397837","71.92310677","72.9194411","74.205817","75.67363967","77.20794437","80.96028865","81.4185164","82.72192375","83.66313652","84.25354534","84.75802367","85.67871458","86.99763549","87.04381796","85.7164001","85.72659181","86.11897401","85.86459519","86.00172564","85.6309273","85.41994452","85.10025534","84.67999493","84.45071562","84.23540176","83.81182908","83.52182497","83.75175321","84.00923018","84.43809516","84.48908643","84.44450171","84.43190347","84.40061323","84.48089606","84.77607313","85.02183396","85.15724521","85.11110259","85.16364688","85.25747018","85.11133338","85.11263909","85.07328912","85.08048269","84.9826803","85.08002315","85.28655286","85.37064394","85.44394336","85.49725873","85.54420928","85.82186935","86.15140835","86.38915296","86.62686183","86.63922023","86.73200969","86.85793849","87.03126335","87.42341259","87.60286402","87.69075807","87.77829069","87.82400157","87.96196785","88.11774527","88.2359911","88.35928095","88.53634324","88.69372025","89.24399325","89.9825396","90.29686447","90.60233407","90.86229633","91.08748349","91.41431819","91.77700726","92.02745785","92.17843804","92.08140264","92.15443094","92.25086744","92.37761664","92.37594341","92.53528311","92.48799876","92.37170332","92.337555","92.32604991","92.28194905","92.06178544","91.68933564","91.59140962","91.51876532","91.46846504","91.44789871","91.38629909","91.31654082","91.19272922","90.96388487","90.82272613","90.67304782","90.39197474","90.28192154","89.99025489","89.85378898","89.93151524","90.02117692","89.9945065","89.9805843","89.9449859","89.93464816","89.97166404","90.07563463","90.24655576","90.4009496","90.66538419","91.0332173","91.51114902","93.31649647","95.04427032","96.2995188","96.94989854","97.58384671","98.39003512","100","100.5293859","100.7994953","101.0396679","101.9557685","102.3176388","102.4937787","102.5603233","102.6252156","102.6906928","102.7460889","102.8307324","102.9536167","102.9559001","102.9471796","102.9886003","102.8949875","102.0248537","100.8268159",
